o_rule_id,o_scenario_id,mode,ins_type,buy_sell,tran_status,trade_type,event_type,settle_currency,from_currency,to_currency,ext_bu_jm_group,cpy_is_jm_group,int_bu,cflow_type,internal_portfolio,reverse_gl,para_postion,swap_type,o_account_type,o_item_type,o_document_type,o_account_number,o_reversal_code,o_cost_center,o_event_num_grouping,o_doc_ccy_amount,o_doc_ccy_base_amount,o_doc_ccy_base_currency,o_doc_ccy_tax_amount,o_doc_ccy_tax_currency,o_partner_code,o_partner_type,o_partner_code_ccy,o_int_bu_ccy,o_grouping_item,o_value_date,o_grouping_document,o_free_int_col2,o_baseline_date,o_buy_sell_note,o_doc_posting_date
10436,SID1045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,Receive,*
10437,SID1045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,Receive,*
10438,SID1046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Receive,*
10439,SID1046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10440,SID1046,SL,CASH,Buy,Cancelled,Hedged,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10441,SID1046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,Receive,*
10442,SID1046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,Receive,*
10443,SID1047,SL,CASH,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Pay,*
10444,SID1047,SL,CASH,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10445,SID1047,SL,CASH,Sell,Validated,Hedged,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10446,SID1048,SL,CASH,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Pay,*
10447,SID1048,SL,CASH,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10448,SID1048,SL,CASH,Sell,Cancelled,Hedged,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10449,SID2045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Receive,*
10450,SID2045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10451,SID2045,SL,CASH,Buy,Validated,Hedged,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10452,SID2045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_group_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Receive,*
10453,SID2045,SL,CASH,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,Receive,*
10454,SID2046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Receive,*
10455,SID2046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10456,SID2046,SL,CASH,Buy,Cancelled,Hedged,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Receive,*
10457,SID2046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_group_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,Receive,*
10458,SID2046,SL,CASH,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,Receive,*
10459,SID2047,SL,CASH,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Debit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Pay,*
10460,SID2047,SL,CASH,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10461,SID2047,SL,CASH,Sell,Validated,Hedged,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10462,SID2048,SL,CASH,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,GeneralLedger,Credit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,Pay,*
10463,SID2048,SL,CASH,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10464,SID2048,SL,CASH,Sell,Cancelled,Hedged,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,Transfer Charge;Shipping Charges;Shipping Freight,*,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,Pay,*
10465,SID1085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10466,SID1085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10467,SID1085,SL,*,Sell,Validated,*,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10468,SID1085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10469,SID1085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10470,SID1086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10471,SID1086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10472,SID1086,SL,*,Sell,Cancelled,*,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10473,SID1086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10474,SID1086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10475,SID1087,SL,*,Buy,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10476,SID1087,SL,*,Buy,Validated,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10477,SID1087,SL,*,Buy,Validated,*,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10478,SID1088,SL,*,Buy,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10479,SID1088,SL,*,Buy,Cancelled,*,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10480,SID1088,SL,*,Buy,Cancelled,*,Tax Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10481,SID2085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10482,SID2085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10483,SID2085,SL,*,Sell,Validated,*,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10484,SID2085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_group_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10485,SID2085,SL,*,Sell,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10486,SID2086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10487,SID2086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10488,SID2086,SL,*,Sell,Cancelled,*,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RI, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10489,SID2086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RI,%company_code_d%+%company_code_d_1%+.+%core_account_d%+.+%subsidiary_group_d%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,3,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10490,SID2086,SL,*,Sell,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RI,%company_code_e%+.+%core_account_e%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,4,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10491,SID2087,SL,*,Buy,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Debit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10492,SID2087,SL,*,Buy,Validated,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10493,SID2087,SL,*,Buy,Validated,*,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Credit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10494,SID2088,SL,*,Buy,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,GeneralLedger,Credit,RM,%company_code_b%+.+%core_account_b%+.+%subsidiary_b%, ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10495,SID2088,SL,*,Buy,Cancelled,*,Cash Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10496,SID2088,SL,*,Buy,Cancelled,*,Tax Settlement,*,*,*,*,Yes,JM PMM UK;JM PM LTD,*,UK Physical,*,*,*,CustomerInvoice,Debit,RM, , ,109999,%event_num%,%settle_amount%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,2,%trade_date%,0,0,%settle_date%,%buy_sell%,*
10497,SID1091,GL,FX,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Debit,RI,%company_code_b%+.+%core_swap_rcv_b%+.+%sub_form_b%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,0,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10498,SID1091,GL,FX,Sell,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Credit,RI,%company_code_a%+.+%core_account_a%+.+%sub_form_a%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10499,SID1092,GL,FX,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Credit,RI,%company_code_b%+.+%core_swap_rcv_b%+.+%sub_form_b%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,0,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10500,SID1092,GL,FX,Sell,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Debit,RI,%company_code_a%+.+%core_account_a%+.+%sub_form_a%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10501,SID1093,GL,FX,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Credit,RM,%company_code_b%+.+%core_swap_pay_b%+.+%sub_form_b%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,0,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10502,SID1093,GL,FX,Buy,Validated,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Debit,RM,%company_code_a%+.+%core_account_a%+.+%sub_form_a%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,1,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
10503,SID1094,GL,FX,Buy,Cancelled,Hedged,Cash Settlement,*,*,*,*,*,JM PMM UK;JM PM LTD,*,*,*,*,Form,GeneralLedger,Debit,RM,%company_code_b%+.+%core_swap_pay_b%+.+%sub_form_b%, ,109999,%event_num%,%spot_equiv_value%, , , , ,%party_code_uk%,Customer,%customer_code_ccy%,%company_ccy%,0,%metal_value_date%,0,0,%metal_value_date%,%buy_sell%,*
