350,"SID0126","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135700"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
351,"SID0126","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135700"," ","109999","%event_num%"," ","%settle_amount%","%settle_currency_id%"," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
352,"SID0126","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135700"," ","109999","%event_num%"," "," "," ","%settle_amount%","%settle_currency_id%","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
353,"SID0126","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
354,"SID0126","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XOS","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
53,"SID0027","GL","FX","Sell","Validated","Hedged","Cash Settlement","CNY","XOS","CNY","*","*","*","*","GeneralLedger","Credit","SA","420008"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
6,"SID0003","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XPD","CNY; USD","*","*","*","*","GeneralLedger","Credit","SA","135300"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
16,"SID0008","GL","FX","Buy","Cancelled","Hedged","Cash Settlement","CNY; USD","XRU","CNY; USD","*","*","*","*","GeneralLedger","Credit","AB","420007","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
17,"SID0009","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","*","*","*","*","GeneralLedger","Debit","SA","420005"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
19,"SID0010","GL","FX","Buy","Cancelled","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","*","*","*","*","GeneralLedger","Debit","AB","135600","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
